num_solar_panels,num_wind_turbines,battery_kwh,scenario_name,annual_demand_kwh,total_cost,annual_kwh_generated,self_sufficiency_pct,annual_savings_eur,payback_period_years,annual_kwh_exported,annual_kwh_curtailed,wind_generation_kwh,solar_generation_kwh,annual_maintenance_cost_eur,annual_amortized_battery_replacement_cost_eur,annual_financing_cost_eur,env_co2_reduction_tons_yr,env_land_use_sqm,env_water_savings_m3_yr,env_waste_factor_pct,env_degradation_rate,soc_local_jobs_fte,soc_energy_resilience_hrs,soc_grid_strain_reduction_pct,soc_community_investment_eur,soc_noise_level_impact_score,gov_payback_plausibility_score,gov_supply_chain_transparency_score,gov_regulatory_compliance_score,gov_stakeholder_reporting_score,gov_operational_risk_score
1855,70,10000,Hospital,1500000,4179050.0,2469933,100.0,-273914,50.0,722189,209065,248611,2221322,83581,160000,292534,492,3504,4940,8.5,0.005,5.01,46.7,29.2,4179,5.1,1.0,5.4,10,8,5.7
1855,91,250,Hospital,1500000,482030.0,2554214,65.9,175550,2.7,1259660,303025,324635,2229579,9641,4000,33742,508,3608,5108,11.9,0.005,0.58,1.2,49.3,482,4.8,9.3,7.3,10,8,7.2
1855,91,1333,Hospital,1500000,893570.0,2541540,86.9,146682,6.1,965019,253437,321085,2220456,17871,21328,62550,506,3608,5083,10.0,0.005,1.07,6.2,38.0,894,4.8,4.1,6.5,10,8,7.0
1855,91,2416,Hospital,1500000,1305110.0,2545323,100.0,109384,11.9,789544,223950,323748,2221574,26102,38656,91358,507,3608,5091,8.8,0.005,1.57,11.3,31.0,1305,4.8,2.1,6.2,10,8,6.8
1855,91,3500,Hospital,1500000,1717030.0,2549002,100.0,55027,31.2,789706,226612,327136,2221866,34341,56000,120192,507,3608,5098,8.9,0.005,2.06,16.4,31.0,1717,4.8,1.0,5.9,10,8,6.6
1855,91,4583,Hospital,1500000,2128570.0,2545630,100.0,536,50.0,786887,225324,323166,2222464,42571,73328,149000,507,3608,5091,8.9,0.005,2.55,21.4,30.9,2129,4.8,1.0,5.8,10,8,6.3
1855,91,5666,Hospital,1500000,2540110.0,2550786,100.0,-53902,50.0,785467,231311,323512,2227274,50802,90656,177808,508,3608,5102,9.1,0.005,3.05,26.5,30.8,2540,4.8,1.0,5.7,10,8,6.1
1855,91,6750,Hospital,1500000,2952030.0,2546442,100.0,-108190,50.0,788033,223816,322351,2224091,59041,108000,206642,507,3608,5093,8.8,0.005,3.54,31.5,30.9,2952,4.8,1.0,5.6,10,8,5.9
1855,91,7833,Hospital,1500000,3363570.0,2534227,100.0,-163057,50.0,778032,221254,320290,2213937,67271,125328,235450,504,3608,5068,8.7,0.005,4.04,36.6,30.7,3364,4.8,1.0,5.5,10,8,5.7
1855,91,8916,Hospital,1500000,3775110.0,2541559,100.0,-217339,50.0,779724,226192,324829,2216730,75502,142656,264258,506,3608,5083,8.9,0.005,4.53,41.7,30.7,3775,4.8,1.0,5.5,10,8,5.5
1855,91,10000,Hospital,1500000,4187030.0,2555008,100.0,-271393,50.0,786973,231747,322633,2232375,83741,160000,293092,508,3608,5110,9.1,0.005,5.02,46.7,30.8,4187,4.8,1.0,5.4,10,8,5.3
1855,113,250,Hospital,1500000,490390.0,2632905,68.9,182808,2.7,1297353,298978,400525,2232380,9808,4000,34327,524,3718,5266,11.4,0.005,0.59,1.2,49.3,490,4.6,9.3,7.2,10,8,6.8
1855,113,1333,Hospital,1500000,901930.0,2628176,90.0,153255,5.9,996630,260807,401885,2226291,18039,21328,63135,523,3718,5256,9.9,0.005,1.08,6.2,37.9,902,4.6,4.2,6.5,10,8,6.5
1855,113,2416,Hospital,1500000,1313470.0,2626373,100.0,111794,11.7,853286,243882,404091,2222282,26269,38656,91943,523,3718,5253,9.3,0.005,1.58,11.3,32.5,1313,4.6,2.1,6.1,10,8,6.3
1855,113,3500,Hospital,1500000,1725390.0,2624369,100.0,57575,30.0,855536,238508,403983,2220386,34508,56000,120777,522,3718,5249,9.1,0.005,2.07,16.4,32.6,1725,4.6,1.0,5.9,10,8,6.1
1855,113,4583,Hospital,1500000,2136930.0,2623142,100.0,3153,50.0,854280,237911,402181,2220960,42739,73328,149585,522,3718,5246,9.1,0.005,2.56,21.4,32.6,2137,4.6,1.0,5.8,10,8,5.9
1855,113,5666,Hospital,1500000,2548470.0,2616640,100.0,-51430,50.0,849946,235267,404134,2212506,50969,90656,178393,521,3718,5233,9.0,0.005,3.06,26.5,32.5,2548,4.6,1.0,5.7,10,8,5.7
1855,113,6750,Hospital,1500000,2960390.0,2615840,100.0,-106052,50.0,845833,237862,400925,2214915,59208,108000,207227,521,3718,5232,9.1,0.005,3.55,31.5,32.3,2960,4.6,1.0,5.6,10,8,5.5
1855,113,7833,Hospital,1500000,3371930.0,2631006,100.0,-159892,50.0,856384,242077,405963,2225043,67439,125328,236035,524,3718,5262,9.2,0.005,4.05,36.6,32.5,3372,4.6,1.0,5.5,10,8,5.2
1855,113,8916,Hospital,1500000,3783470.0,2606479,100.0,-214956,50.0,842423,230815,403585,2202894,75669,142656,264843,519,3718,5213,8.9,0.005,4.54,41.7,32.3,3783,4.6,1.0,5.5,10,8,5.0
1855,113,10000,Hospital,1500000,4195390.0,2624362,100.0,-268919,50.0,851512,238955,398846,2225517,83908,160000,293677,522,3718,5249,9.1,0.005,5.03,46.7,32.4,4195,4.6,1.0,5.4,10,8,4.8
1855,135,250,Hospital,1500000,498750.0,2704555,72.0,189806,2.6,1325782,295505,480460,2224094,9975,4000,34912,538,3828,5409,10.9,0.005,0.6,1.2,49.0,499,4.4,9.6,7.1,10,8,6.3
1855,135,1333,Hospital,1500000,910290.0,2704080,92.7,159578,5.7,1034173,259491,476701,2227379,18206,21328,63720,538,3828,5408,9.6,0.005,1.09,6.2,38.2,910,4.4,4.4,6.5,10,8,6.1
1855,135,2416,Hospital,1500000,1321830.0,2697204,100.0,114305,11.6,917688,252268,475102,2222102,26437,38656,92528,537,3828,5394,9.4,0.005,1.59,11.3,34.0,1322,4.4,2.2,6.1,10,8,5.9
1855,135,3500,Hospital,1500000,1733750.0,2695363,100.0,59772,29.0,914427,252970,480574,2214789,34675,56000,121363,536,3828,5391,9.4,0.005,2.08,16.4,33.9,1734,4.4,1.0,5.9,10,8,5.7
1855,135,4583,Hospital,1500000,2145290.0,2696712,100.0,5623,50.0,918732,249313,475802,2220910,42906,73328,150170,537,3828,5393,9.2,0.005,2.57,21.4,34.1,2145,4.4,1.0,5.7,10,8,5.5
1855,135,5666,Hospital,1500000,2556830.0,2711693,100.0,-48438,50.0,924833,257641,476606,2235087,51137,90656,178978,540,3828,5423,9.5,0.005,3.07,26.5,34.1,2557,4.4,1.0,5.6,10,8,5.2
1855,135,6750,Hospital,1500000,2968750.0,2702473,100.0,-103062,50.0,920699,252108,481101,2221373,59375,108000,207813,538,3828,5405,9.3,0.005,3.56,31.5,34.1,2969,4.4,1.0,5.6,10,8,5.0
1855,135,7833,Hospital,1500000,3380290.0,2707335,100.0,-157205,50.0,925166,252124,484244,2223091,67606,125328,236620,539,3828,5415,9.3,0.005,4.06,36.6,34.2,3380,4.4,1.0,5.5,10,8,4.8
1855,135,8916,Hospital,1500000,3791830.0,2709997,100.0,-211403,50.0,928530,250802,484075,2225922,75837,142656,265428,539,3828,5420,9.3,0.005,4.55,41.7,34.3,3792,4.4,1.0,5.5,10,8,4.6
1855,135,10000,Hospital,1500000,4203750.0,2712413,100.0,-266082,50.0,923299,257927,486303,2226110,84075,160000,294262,540,3828,5425,9.5,0.005,5.04,46.7,34.0,4204,4.4,1.0,5.4,10,8,4.4
1855,156,250,Hospital,1500000,506730.0,2775697,75.1,196355,2.6,1350640,295961,559755,2215942,10135,4000,35471,552,3934,5551,10.7,0.005,0.61,1.2,48.7,507,4.3,9.6,7.0,10,8,5.9
1855,156,1333,Hospital,1500000,918270.0,2784463,94.7,164466,5.6,1066777,277046,561465,2222998,18365,21328,64279,554,3934,5569,9.9,0.005,1.1,6.2,38.3,918,4.3,4.5,6.4,10,8,5.7
1855,156,2416,Hospital,1500000,1329810.0,2775018,100.0,117273,11.3,991239,258889,552316,2222702,26596,38656,93087,552,3934,5550,9.3,0.005,1.6,11.3,35.7,1330,4.3,2.2,6.1,10,8,5.5
1855,156,3500,Hospital,1500000,1741730.0,2773038,100.0,62621,27.8,985722,261829,559417,2213621,34835,56000,121921,552,3934,5546,9.4,0.005,2.09,16.4,35.5,1742,4.3,1.0,5.9,10,8,5.3
1855,156,4583,Hospital,1500000,2153270.0,2780164,100.0,8351,50.0,987645,266418,558072,2222092,43065,73328,150729,553,3934,5560,9.6,0.005,2.58,21.4,35.5,2153,4.3,1.0,5.7,10,8,5.0
1855,156,5666,Hospital,1500000,2564810.0,2780286,100.0,-45991,50.0,988138,265564,557643,2222643,51296,90656,179537,553,3934,5561,9.6,0.005,3.08,26.5,35.5,2565,4.3,1.0,5.6,10,8,4.8
1855,156,6750,Hospital,1500000,2976730.0,2771246,100.0,-100763,50.0,981043,262794,553154,2218092,59535,108000,208371,551,3934,5542,9.5,0.005,3.57,31.5,35.4,2977,4.3,1.0,5.6,10,8,4.6
1855,156,7833,Hospital,1500000,3388270.0,2777317,100.0,-154905,50.0,985533,263940,555844,2221473,67765,125328,237179,553,3934,5555,9.5,0.005,4.07,36.6,35.5,3388,4.3,1.0,5.5,10,8,4.4
1855,156,8916,Hospital,1500000,3799810.0,2768176,100.0,-209567,50.0,979609,260045,553935,2214240,75996,142656,265987,551,3934,5536,9.4,0.005,4.56,41.7,35.4,3800,4.3,1.0,5.4,10,8,4.2
1855,156,10000,Hospital,1500000,4211730.0,2773289,100.0,-263955,50.0,980200,263967,552205,2221084,84235,160000,294821,552,3934,5547,9.5,0.005,5.05,46.7,35.3,4212,4.3,1.0,5.4,10,8,4.0
1855,178,250,Hospital,1500000,515090.0,2836377,77.7,202520,2.5,1383435,284079,628527,2207849,10302,4000,36056,564,4044,5673,10.0,0.005,0.62,1.2,48.8,515,4.1,10.0,7.0,10,8,5.5
1855,178,1333,Hospital,1500000,926630.0,2853906,96.1,168767,5.5,1114687,279956,626559,2227346,18533,21328,64864,568,4044,5708,9.8,0.005,1.11,6.2,39.1,927,4.1,4.5,6.4,10,8,5.2
1855,178,2416,Hospital,1500000,1338170.0,2858122,100.0,119985,11.2,1060648,275217,636191,2221931,26763,38656,93672,569,4044,5716,9.6,0.005,1.61,11.3,37.1,1338,4.1,2.2,6.0,10,8,5.0
1855,178,3500,Hospital,1500000,1750090.0,2846802,100.0,65115,26.9,1050647,272814,626356,2220446,35002,56000,122506,567,4044,5694,9.6,0.005,2.1,16.4,36.9,1750,4.1,1.0,5.8,10,8,4.8
1855,178,4583,Hospital,1500000,2161630.0,2862681,100.0,11197,50.0,1059616,279214,629024,2233656,43233,73328,151314,570,4044,5725,9.8,0.005,2.59,21.4,37.0,2162,4.1,1.0,5.7,10,8,4.6
1855,178,5666,Hospital,1500000,2573170.0,2856321,100.0,-43371,50.0,1055596,276514,637953,2218368,51463,90656,180122,568,4044,5713,9.7,0.005,3.09,26.5,37.0,2573,4.1,1.0,5.6,10,8,4.4
1855,178,6750,Hospital,1500000,2985090.0,2839855,100.0,-98395,50.0,1043446,271197,623000,2216855,59702,108000,208956,565,4044,5680,9.5,0.005,3.58,31.5,36.7,2985,4.1,1.0,5.5,10,8,4.2
1855,178,7833,Hospital,1500000,3396630.0,2857793,100.0,-152326,50.0,1052151,280229,635374,2222419,67933,125328,237764,569,4044,5716,9.8,0.005,4.08,36.6,36.8,3397,4.1,1.0,5.5,10,8,3.9
1855,178,8916,Hospital,1500000,3808170.0,2865964,100.0,-206050,50.0,1065014,275315,647191,2218773,76163,142656,266572,570,4044,5732,9.6,0.005,4.57,41.7,37.2,3808,4.1,1.0,5.4,10,8,3.7
1855,178,10000,Hospital,1500000,4220090.0,2837181,100.0,-261245,50.0,1049435,261063,630753,2206428,84402,160000,295406,565,4044,5674,9.2,0.005,5.06,46.7,37.0,4220,4.1,1.0,5.4,10,8,3.5
1855,200,250,Hospital,1500000,523450.0,2931649,80.9,209862,2.5,1420558,293826,713350,2218299,10469,4000,36642,583,4154,5863,10.0,0.005,0.63,1.2,48.5,523,4.0,10.0,6.9,10,8,5.0
1855,200,1333,Hospital,1500000,934990.0,2940913,97.3,173702,5.4,1179467,284750,711039,2229875,18700,21328,65449,585,4154,5882,9.7,0.005,1.12,6.2,40.1,935,4.0,4.6,6.3,10,8,4.8
1855,200,2416,Hospital,1500000,1346530.0,2927151,100.0,122516,11.0,1125998,280877,706212,2220938,26931,38656,94257,583,4154,5854,9.6,0.005,1.62,11.3,38.5,1347,4.0,2.3,6.0,10,8,4.6
1855,200,3500,Hospital,1500000,1758450.0,2936381,100.0,68345,25.7,1130290,285309,712059,2224322,35169,56000,123092,584,4154,5873,9.7,0.005,2.11,16.4,38.5,1758,4.0,1.0,5.8,10,8,4.4
1855,200,4583,Hospital,1500000,2169990.0,2939235,100.0,14325,50.0,1137216,280792,715908,2223327,43400,73328,151899,585,4154,5878,9.6,0.005,2.6,21.4,38.7,2170,4.0,1.0,5.7,10,8,4.2
1855,200,5666,Hospital,1500000,2581530.0,2932335,100.0,-40482,50.0,1128413,282018,712012,2220323,51631,90656,180707,584,4154,5865,9.6,0.005,3.1,26.5,38.5,2582,4.0,1.0,5.6,10,8,3.9
1855,200,6750,Hospital,1500000,2993450.0,2936642,100.0,-94683,50.0,1132728,281556,718191,2218451,59869,108000,209542,584,4154,5873,9.6,0.005,3.59,31.5,38.6,2993,4.0,1.0,5.5,10,8,3.7
1855,200,7833,Hospital,1500000,3404990.0,2928567,100.0,-149399,50.0,1125741,279851,714568,2213998,68100,125328,238349,583,4154,5857,9.6,0.005,4.09,36.6,38.4,3405,4.0,1.0,5.5,10,8,3.5
1855,200,8916,Hospital,1500000,3816530.0,2947929,100.0,-203345,50.0,1134158,290279,716688,2231241,76331,142656,267157,587,4154,5896,9.8,0.005,4.58,41.7,38.5,3817,4.0,1.0,5.4,10,8,3.3
1855,200,10000,Hospital,1500000,4228450.0,2926933,100.0,-258239,50.0,1124613,278299,717394,2209539,84569,160000,295992,582,4154,5854,9.5,0.005,5.07,46.7,38.4,4228,4.0,1.0,5.4,10,8,3.1
2733,5,250,Hospital,1500000,616170.0,3294636,55.4,173018,3.6,1878696,583130,17897,3276739,12323,4000,43132,656,4671,6589,17.7,0.005,0.74,1.2,57.0,616,7.6,6.9,7.7,10,8,8.5
2733,5,1333,Hospital,1500000,1027710.0,3279243,76.4,146385,7.0,1559870,554073,17822,3261421,20554,21328,71940,653,4671,6558,16.9,0.005,1.23,6.2,47.6,1028,7.6,3.6,7.0,10,8,8.3
2733,5,2416,Hospital,1500000,1439250.0,3291331,97.6,118288,12.2,1322999,467913,17765,3273567,28785,38656,100748,655,4671,6583,14.2,0.005,1.73,11.3,40.2,1439,7.6,2.0,6.6,10,8,8.1
2733,5,3500,Hospital,1500000,1851170.0,3302574,100.0,68599,27.0,1303147,458402,17816,3284758,37023,56000,129582,657,4671,6605,13.9,0.005,2.22,16.4,39.5,1851,7.6,1.0,6.3,10,8,7.8
2733,5,4583,Hospital,1500000,2262710.0,3283747,100.0,13297,50.0,1283561,458310,17833,3265914,45254,73328,158390,653,4671,6567,14.0,0.005,2.72,21.4,39.1,2263,7.6,1.0,6.1,10,8,7.6
2733,5,5666,Hospital,1500000,2674250.0,3278190,100.0,-41230,50.0,1280354,455473,17838,3260352,53485,90656,187198,652,4671,6556,13.9,0.005,3.21,26.5,39.1,2674,7.6,1.0,6.0,10,8,7.4
2733,5,6750,Hospital,1500000,3086170.0,3295208,100.0,-95182,50.0,1289651,462555,17595,3277613,61723,108000,216032,656,4671,6590,14.0,0.005,3.7,31.5,39.1,3086,7.6,1.0,5.9,10,8,7.2
2733,5,7833,Hospital,1500000,3497710.0,3276999,100.0,-149843,50.0,1283756,449652,17859,3259140,69954,125328,244840,652,4671,6554,13.7,0.005,4.2,36.6,39.2,3498,7.6,1.0,5.8,10,8,7.0
2733,5,8916,Hospital,1500000,3909250.0,3307633,100.0,-203729,50.0,1293362,470083,17787,3289846,78185,142656,273648,658,4671,6615,14.2,0.005,4.69,41.7,39.1,3909,7.6,1.0,5.7,10,8,6.8
2733,5,10000,Hospital,1500000,4321170.0,3296324,100.0,-258338,50.0,1289535,462079,17840,3278484,86423,160000,302482,656,4671,6593,14.0,0.005,5.19,46.7,39.1,4321,7.6,1.0,5.6,10,8,6.5
2733,26,250,Hospital,1500000,624150.0,3366737,58.2,179180,3.5,1896914,594589,91161,3275576,12483,4000,43691,670,4776,6733,17.7,0.005,0.75,1.2,56.3,624,6.0,7.1,7.7,10,8,8.1
2733,26,1333,Hospital,1500000,1035690.0,3353287,79.3,152755,6.8,1596207,547479,92999,3260289,20714,21328,72498,667,4776,6707,16.3,0.005,1.24,6.2,47.6,1036,6.0,3.7,7.0,10,8,7.8
2733,26,2416,Hospital,1500000,1447230.0,3377211,99.3,124091,11.7,1371392,478966,92909,3284302,28945,38656,101306,672,4776,6754,14.2,0.005,1.74,11.3,40.6,1447,6.0,2.1,6.6,10,8,7.6
2733,26,3500,Hospital,1500000,1859150.0,3363477,100.0,70223,26.5,1349839,474864,92705,3270771,37183,56000,130141,669,4776,6727,14.1,0.005,2.23,16.4,40.1,1859,6.0,1.0,6.3,10,8,7.4
2733,26,4583,Hospital,1500000,2270690.0,3365699,100.0,16168,50.0,1355342,470856,93215,3272483,45414,73328,158948,670,4776,6731,14.0,0.005,2.72,21.4,40.3,2271,6.0,1.0,6.1,10,8,7.2
2733,26,5666,Hospital,1500000,2682230.0,3361234,100.0,-38416,50.0,1351000,470121,92793,3268442,53645,90656,187756,669,4776,6722,14.0,0.005,3.22,26.5,40.2,2682,6.0,1.0,6.0,10,8,7.0
2733,26,6750,Hospital,1500000,3094150.0,3374782,100.0,-92390,50.0,1359854,474275,92043,3282739,61883,108000,216591,672,4776,6750,14.1,0.005,3.71,31.5,40.3,3094,6.0,1.0,5.8,10,8,6.8
2733,26,7833,Hospital,1500000,3505690.0,3365467,100.0,-146941,50.0,1356170,468080,93287,3272180,70114,125328,245398,670,4776,6731,13.9,0.005,4.21,36.6,40.3,3506,6.0,1.0,5.8,10,8,6.5
2733,26,8916,Hospital,1500000,3917230.0,3359007,100.0,-201975,50.0,1342820,474276,92699,3266307,78345,142656,274206,668,4776,6718,14.1,0.005,4.7,41.7,40.0,3917,6.0,1.0,5.7,10,8,6.3
2733,26,10000,Hospital,1500000,4329150.0,3358029,100.0,-255833,50.0,1353995,461638,93293,3264736,86583,160000,303040,668,4776,6716,13.7,0.005,5.19,46.7,40.3,4329,6.0,1.0,5.6,10,8,6.1
2733,48,250,Hospital,1500000,632510.0,3447132,61.4,187711,3.4,1946464,577699,171764,3275368,12650,4000,44276,686,4886,6894,16.8,0.005,0.76,1.2,56.5,633,5.4,7.4,7.6,10,8,7.6
2733,48,1333,Hospital,1500000,1044050.0,3443513,82.4,159355,6.6,1637116,551258,169835,3273678,20881,21328,73084,685,4886,6887,16.0,0.005,1.25,6.2,47.5,1044,5.4,3.8,6.9,10,8,7.4
2733,48,2416,Hospital,1500000,1455590.0,3440200,99.9,127341,11.4,1423788,482501,172058,3268143,29112,38656,101891,685,4886,6880,14.0,0.005,1.75,11.3,41.4,1456,5.4,2.2,6.5,10,8,7.2
2733,48,3500,Hospital,1500000,1867510.0,3450133,100.0,73265,25.5,1425611,488169,171009,3279124,37350,56000,130726,687,4886,6900,14.1,0.005,2.24,16.4,41.3,1868,5.4,1.0,6.3,10,8,7.0
2733,48,4583,Hospital,1500000,2279050.0,3439268,100.0,18751,50.0,1422040,480104,171008,3268260,45581,73328,159534,684,4886,6879,14.0,0.005,2.73,21.4,41.3,2279,5.4,1.0,6.1,10,8,6.8
2733,48,5666,Hospital,1500000,2690590.0,3438763,100.0,-35649,50.0,1421373,479671,169737,3269026,53812,90656,188341,684,4886,6878,13.9,0.005,3.23,26.5,41.3,2691,5.4,1.0,5.9,10,8,6.5
2733,48,6750,Hospital,1500000,3102510.0,3445401,100.0,-89839,50.0,1425908,481244,170078,3275323,62050,108000,217176,686,4886,6891,14.0,0.005,3.72,31.5,41.4,3103,5.4,1.0,5.8,10,8,6.3
2733,48,7833,Hospital,1500000,3514050.0,3440308,100.0,-144473,50.0,1420573,480900,169495,3270813,70281,125328,245984,685,4886,6881,14.0,0.005,4.22,36.6,41.3,3514,5.4,1.0,5.8,10,8,6.1
2733,48,8916,Hospital,1500000,3925590.0,3440688,100.0,-198879,50.0,1419788,481558,171844,3268845,78512,142656,274791,685,4886,6881,14.0,0.005,4.71,41.7,41.3,3926,5.4,1.0,5.7,10,8,5.9
2733,48,10000,Hospital,1500000,4337510.0,3431032,100.0,-253729,50.0,1411117,479936,169750,3261281,86750,160000,303626,683,4886,6862,14.0,0.005,5.21,46.7,41.1,4338,5.4,1.0,5.6,10,8,5.7
2733,70,250,Hospital,1500000,640870.0,3527540,64.4,194365,3.3,1969609,589622,248739,3278801,12817,4000,44861,702,4996,7055,16.7,0.005,0.77,1.2,55.8,641,5.1,7.6,7.5,10,8,7.2
2733,70,1333,Hospital,1500000,1052410.0,3517427,85.4,165740,6.3,1670731,545117,248982,3268445,21048,21328,73669,700,4996,7035,15.5,0.005,1.26,6.2,47.5,1052,5.1,4.0,6.9,10,8,7.0
2733,70,2416,Hospital,1500000,1463950.0,3521687,100.0,130010,11.3,1488341,500429,250965,3270722,29279,38656,102477,701,4996,7043,14.2,0.005,1.76,11.3,42.3,1464,5.1,2.2,6.5,10,8,6.8
2733,70,3500,Hospital,1500000,1875870.0,3515091,100.0,75536,24.8,1485899,495247,248426,3266664,37517,56000,131311,700,4996,7030,14.1,0.005,2.25,16.4,42.3,1876,5.1,1.0,6.2,10,8,6.5
2733,70,4583,Hospital,1500000,2287410.0,3538998,100.0,21750,50.0,1497069,507283,249267,3289730,45748,73328,160119,704,4996,7078,14.3,0.005,2.74,21.4,42.3,2287,5.1,1.0,6.1,10,8,6.3
2733,70,5666,Hospital,1500000,2698950.0,3519464,100.0,-33212,50.0,1485173,499122,251573,3267891,53979,90656,188927,700,4996,7039,14.2,0.005,3.24,26.5,42.2,2699,5.1,1.0,5.9,10,8,6.1
2733,70,6750,Hospital,1500000,3110870.0,3520881,100.0,-87643,50.0,1484880,500231,251275,3269606,62217,108000,217761,701,4996,7042,14.2,0.005,3.73,31.5,42.2,3111,5.1,1.0,5.8,10,8,5.9
2733,70,7833,Hospital,1500000,3522410.0,3534614,100.0,-141544,50.0,1494207,504004,247980,3286634,70448,125328,246569,703,4996,7069,14.3,0.005,4.23,36.6,42.3,3522,5.1,1.0,5.7,10,8,5.7
2733,70,8916,Hospital,1500000,3933950.0,3543220,100.0,-195538,50.0,1501659,504620,249420,3293799,78679,142656,275376,705,4996,7086,14.2,0.005,4.72,41.7,42.4,3934,5.1,1.0,5.7,10,8,5.5
2733,70,10000,Hospital,1500000,4345870.0,3538158,100.0,-250388,50.0,1492988,507677,249840,3288318,86917,160000,304211,704,4996,7076,14.3,0.005,5.22,46.7,42.2,4346,5.1,1.0,5.6,10,8,5.2
2733,91,250,Hospital,1500000,648850.0,3582969,67.3,200784,3.2,1995457,575734,324384,3258585,12977,4000,45420,713,5101,7166,16.1,0.005,0.78,1.2,55.7,649,4.8,7.8,7.5,10,8,6.8
2733,91,1333,Hospital,1500000,1060390.0,3596684,88.3,171529,6.2,1699966,551770,325093,3271592,21208,21328,74227,716,5101,7193,15.3,0.005,1.27,6.2,47.3,1060,4.8,4.0,6.8,10,8,6.5
2733,91,2416,Hospital,1500000,1471930.0,3584219,100.0,132206,11.1,1546106,507268,323231,3260988,29439,38656,103035,713,5101,7168,14.2,0.005,1.77,11.3,43.1,1472,4.8,2.3,6.5,10,8,6.3
2733,91,3500,Hospital,1500000,1883850.0,3615962,100.0,78356,24.0,1557017,527439,328190,3287771,37677,56000,131870,720,5101,7232,14.6,0.005,2.26,16.4,43.1,1884,4.8,1.0,6.2,10,8,6.1
2733,91,4583,Hospital,1500000,2295390.0,3589467,100.0,23481,50.0,1546057,511032,324004,3265463,45908,73328,160677,714,5101,7179,14.2,0.005,2.75,21.4,43.1,2295,4.8,1.0,6.0,10,8,5.9
2733,91,5666,Hospital,1500000,2706930.0,3592740,100.0,-30617,50.0,1551430,508377,322636,3270103,54139,90656,189485,715,5101,7185,14.2,0.005,3.25,26.5,43.2,2707,4.8,1.0,5.9,10,8,5.7
2733,91,6750,Hospital,1500000,3118850.0,3617628,100.0,-84955,50.0,1553005,531119,323734,3293894,62377,108000,218320,720,5101,7235,14.7,0.005,3.74,31.5,42.9,3119,4.8,1.0,5.8,10,8,5.5
2733,91,7833,Hospital,1500000,3530390.0,3592519,100.0,-139991,50.0,1539621,518800,322731,3269787,70608,125328,247127,715,5101,7185,14.4,0.005,4.24,36.6,42.9,3530,4.8,1.0,5.7,10,8,5.2
2733,91,8916,Hospital,1500000,3941930.0,3596927,100.0,-194054,50.0,1545702,516525,322274,3274653,78839,142656,275935,716,5101,7194,14.4,0.005,4.73,41.7,43.0,3942,4.8,1.0,5.7,10,8,5.0
2733,91,10000,Hospital,1500000,4353850.0,3605715,100.0,-248143,50.0,1552244,518287,324068,3281647,87077,160000,304770,718,5101,7211,14.4,0.005,5.22,46.7,43.0,4354,4.8,1.0,5.6,10,8,4.8
2733,113,250,Hospital,1500000,657210.0,3671996,70.2,208068,3.2,2039130,577566,401463,3270533,13144,4000,46005,731,5211,7344,15.7,0.005,0.79,1.2,55.5,657,4.6,7.8,7.4,10,8,6.3
2733,113,1333,Hospital,1500000,1068750.0,3655661,91.2,177416,6.0,1730288,537526,401104,3254558,21375,21328,74812,727,5211,7311,14.7,0.005,1.28,6.2,47.3,1069,4.6,4.2,6.8,10,8,6.1
2733,113,2416,Hospital,1500000,1480290.0,3678924,100.0,135375,10.9,1624265,526243,405175,3273749,29606,38656,103620,732,5211,7358,14.3,0.005,1.78,11.3,44.2,1480,4.6,2.3,6.4,10,8,5.9
2733,113,3500,Hospital,1500000,1892210.0,3674503,100.0,80357,23.5,1611390,533653,401430,3273073,37844,56000,132455,731,5211,7349,14.5,0.005,2.27,16.4,43.9,1892,4.6,1.1,6.2,10,8,5.7
2733,113,4583,Hospital,1500000,2303750.0,3664437,100.0,25784,50.0,1607170,527250,400823,3263615,46075,73328,161263,729,5211,7329,14.4,0.005,2.76,21.4,43.9,2304,4.6,1.0,6.0,10,8,5.5
2733,113,5666,Hospital,1500000,2715290.0,3675583,100.0,-28568,50.0,1607462,537519,401500,3274082,54306,90656,190070,731,5211,7351,14.6,0.005,3.26,26.5,43.7,2715,4.6,1.0,5.9,10,8,5.2
2733,113,6750,Hospital,1500000,3127210.0,3686780,100.0,-82471,50.0,1617743,537967,402619,3284161,62544,108000,218905,734,5211,7374,14.6,0.005,3.75,31.5,43.9,3127,4.6,1.0,5.8,10,8,5.0
2733,113,7833,Hospital,1500000,3538750.0,3683279,100.0,-136671,50.0,1621072,530674,407210,3276069,70775,125328,247713,733,5211,7367,14.4,0.005,4.25,36.6,44.0,3539,4.6,1.0,5.7,10,8,4.8
2733,113,8916,Hospital,1500000,3950290.0,3685791,100.0,-191369,50.0,1614432,539021,398702,3287089,79006,142656,276520,733,5211,7372,14.6,0.005,4.74,41.7,43.8,3950,4.6,1.0,5.7,10,8,4.6
2733,113,10000,Hospital,1500000,4362210.0,3663505,100.0,-246265,50.0,1604862,525765,398936,3264570,87244,160000,305355,729,5211,7327,14.4,0.005,5.23,46.7,43.8,4362,4.6,1.0,5.6,10,8,4.4
2733,135,250,Hospital,1500000,665570.0,3756201,73.3,215347,3.1,2074716,578873,485080,3271120,13311,4000,46590,747,5321,7512,15.4,0.005,0.8,1.2,55.2,666,4.4,8.1,7.4,10,8,5.9
